0.0243329 , -1.62132
-0.179791 , 1.36688
-1.53295 , -0.363357
0.0245468 , -1.6296
-0.179705 , 1.32646
-1.53534 , -0.337023
0.0245499 , -1.63319
-0.179706 , 1.3314
-1.53535 , -0.339372
